OBJECTID,Shape,INCKEY,COLDETKEY,ADDRTYPE,COLLISIONTYPE,DIAGRAMLINK,DISTANCE,EXCEPTRSNCODE,EXCEPTRSNDESC,FATALITIES,INATTENTIONIND,INCDATE,INCDTTM,INJURIES,INTKEY,JUNCTIONTYPE,LIGHTCOND,LOCATION,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,REPORTLINK,REPORTNO,ROADCOND,SDOT_COLCODE,SDOT_COLDESC,SDOTCOLNUM,SEGKEY,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,ST_COLCODE,ST_COLDESC,STATUS,UNDERINFL,VEHCOUNT,WEATHER,WIDTH,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO
114508,"""(47.564963531000046, -122.28842391499995)""",56852,56852,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66184400.bmp,255,,,0,,02/14/2006 08:00:00 AM +0000,2/14/2006 13:45,1,,Driveway Junction,Daylight,RAINIER AVE S BETWEEN S ADAMS ST AND S GENESEE N ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2279428.pdf,2279428,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6045006,12380,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06 064023
114613,"""(47.65621054300004, -122.31269635299998)""",56693,56693,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76187700.bmp,140,,,0,,09/15/2006 07:00:00 AM +0000,9/15/2006 17:23,1,,Mid-Block (not related to intersection),Daylight,NE CAMPUS WB PY BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2625080.pdf,2625080,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6258001,17995,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-391230
114631,"""(47.66626671800003, -122.30060497999995)""",56680,56680,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11187571.bmp,0,,,0,,05/26/2006 07:00:00 AM +0000,5/26/2006 18:30,1,25949,At Intersection (intersection related),Daylight,25TH AVE NE AND NE BLAKELEY ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\C673373.pdf,C673373,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6146039,3723,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,
114706,"""(47.67875757100006, -122.32498922999997)""",56275,56275,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44512200.bmp,0,,,0,,11/16/2006 08:00:00 AM +0000,11/16/2006 19:05,1,24584,At Intersection (intersection related),Dark - Street Lights On,WOODLAWN AVE NE AND NE RAVENNA EB BV,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2614452.pdf,2614452,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,6320004,13709,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06 488377
114746,"""(47.62580120700005, -122.33515873299996)""",56143,56143,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\75183300.bmp,163.5,,,0,,02/07/2006 08:00:00 AM +0000,2/7/2006,1,,Driveway Junction,Dark - Street Lights On,VALLEY ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2128538.pdf,2128538,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6038005,13267,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-054015
114778,"""(47.61525914900005, -122.31750882199998)""",56379,56379,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77569700.bmp,161,,,0,,05/23/2006 07:00:00 AM +0000,5/23/2006 7:34,0,,Mid-Block (not related to intersection),Daylight,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2071140.pdf,2071140,Dry,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,6143006,14637,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-206638
114787,"""(47.66953608500006, -122.30484305899995)""",56385,56385,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32660000.bmp,153.5,,,0,,09/18/2006 07:00:00 AM +0000,9/18/2006 11:46,1,,Mid-Block (not related to intersection),Daylight,NE RAVENNA WB BV BETWEEN 21ST AVE NE AND NE PARK RD,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2610505.pdf,2610505,Wet,66,PEDALCYCLIST STRUCK OBJECT IN ROAD,6261006,18097,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast,0,0,0,N,06-395221
114812,"""(47.723270323000065, -122.36230234799996)""",56518,56518,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11187700.bmp,0,,,0,,04/21/2006 07:00:00 AM +0000,4/21/2006 15:00,1,35625,At Intersection (intersection related),Daylight,4TH AVE NW AND NW 130TH ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2190950.pdf,2190950,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6111027,6224,0,2,Injury Collision,Y,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-159166
114862,"""(47.58118095700007, -122.38452860199999)""",56234,56234,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11187907.bmp,158.5,,,0,,07/27/2006 07:00:00 AM +0000,7/27/2006 13:00,1,,Mid-Block (not related to intersection),Daylight,SW ADMIRAL WAY BETWEEN 41ST AVE SW AND 42ND AVE SW,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\C672044.pdf,C672044,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6208046,21702,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,
114888,"""(47.66134408700003, -122.32510772899997)""",56112,56112,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11187171.bmp,0,,,0,,08/16/2006 07:00:00 AM +0000,8/16/2006 17:30,0,27180,At Intersection (intersection related),Unknown,LATONA AVE NE AND NE 45TH ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2405517.pdf,2405517,Unknown,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6228030,11295,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Unknown,0,0,0,N,6347764
114913,"""(47.547356911000065, -122.32015235299997)""",56348,56348,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\31183171.bmp,0,,,0,,05/21/2006 07:00:00 AM +0000,5/21/2006 2:00,2,33134,At Intersection (intersection related),Dark - Street Lights On,CARLETON AVE S AND S BAILEY ST,0,2,,3,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2404502.pdf,2404502,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6141001,9611,0,2,Injury Collision,,45,Bicycle,Matched,1,1,Clear or Partly Cloudy,0,0,0,N,60203668
114955,"""(47.615449718000036, -122.33072969599999)""",56216,56216,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22232900.bmp,0,,,0,,03/15/2006 08:00:00 AM +0000,3/15/2006 17:17,1,29865,At Intersection (intersection related),Daylight,BOREN AVE AND OLIVE WAY,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2191891.pdf,2191891,Dry,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",6074004,9321,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-106579
114986,"""(47.59833759300005, -122.317227979)""",56087,56087,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11513900.bmp,0,,,0,,04/27/2006 07:00:00 AM +0000,4/27/2006 10:33,1,30430,At Intersection (intersection related),Daylight,12TH AVE S AND S KING ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\1796411.pdf,1796411,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,6117004,1655,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,60167407
114994,"""(47.61240799500007, -122.32487608499997)""",56336,56336,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88512200.bmp,0,,,0,,04/25/2006 07:00:00 AM +0000,4/25/2006 18:13,1,29889,At Intersection (intersection related),Daylight,SUMMIT AVE AND UNIVERSITY ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2070917.pdf,2070917,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,6115001,12984,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-164971
115044,"""(47.61521815300006, -122.32680418799998)""",56308,56308,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\71187700.bmp,0,,,0,,01/07/2006 08:00:00 AM +0000,1/7/2006,1,29862,At Intersection (intersection related),Daylight,BELLEVUE AVE AND E PINE ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\1745252.pdf,1745252,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6007004,9213,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining,0,0,0,N,60009186
115097,"""(47.57980934600005, -122.32636353999999)""",56188,56188,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33213900.bmp,95,,,0,,09/11/2006 07:00:00 AM +0000,9/11/2006 7:34,0,,Mid-Block (but intersection related),Daylight,S LANDER ST BETWEEN 5TH PL S AND 6TH AVE S,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2608356.pdf,2608356,Dry,21,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",6254005,20628,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-384299
115124,"""(47.603483890000064, -122.33206224599996)""",56566,56566,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\82188800.bmp,0,,,0,,11/08/2006 08:00:00 AM +0000,11/8/2006,1,30481,At Intersection (intersection related),Daylight,3RD AVE AND CHERRY ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2606668.pdf,2606668,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6312057,4376,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-475598
115161,"""(47.60865809500007, -122.32912359499994)""",56285,56285,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34515500.bmp,0,,,0,,10/04/2006 07:00:00 AM +0000,10/4/2006,1,29926,At Intersection (intersection related),Daylight,8TH AVE AND SPRING ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2614960.pdf,2614960,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,6277005,8277,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-420575
115212,"""(47.61163826500007, -122.334917384)""",55633,55633,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88568900.bmp,213,,,0,,12/19/2006 08:00:00 AM +0000,12/19/2006 14:30,0,,Mid-Block (not related to intersection),Daylight,6TH AVE BETWEEN PIKE ST AND PINE ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2618761.pdf,2618761,Dry,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,6353001,7883,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-536914
115220,"""(47.64087739100006, -122.325889916)""",55631,55631,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55569500.bmp,420,,,0,,07/20/2006 07:00:00 AM +0000,7/20/2006 9:13,1,,Mid-Block (not related to intersection),Daylight,EASTLAKE AVE E BETWEEN E LYNN ST AND E LOUISA ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2615252.pdf,2615252,Dry,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,6201005,10177,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06 300089
115242,"""(47.61849072200005, -122.32618148899996)""",55887,55887,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77237700.bmp,135,,,0,,10/08/2006 07:00:00 AM +0000,10/8/2006,0,,Mid-Block (not related to intersection),Daylight,E DENNY WAY BETWEEN BELLEVUE AVE AND E OLIVE WAY,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2606551.pdf,2606551,Dry,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",6281006,13946,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-426911
115272,"""(47.65488891200005, -122.32570273399995)""",56018,56018,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77513500.bmp,0,,,0,,09/05/2006 07:00:00 AM +0000,9/5/2006,1,27244,At Intersection (intersection related),Daylight,LATONA AVE NE AND NE PACIFIC ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2618051.pdf,2618051,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,6248007,11289,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-374926
115328,"""(47.65043101700007, -122.34983490399998)""",55996,55996,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56185500.bmp,0,,,0,,08/03/2006 07:00:00 AM +0000,8/3/2006,1,27035,At Intersection (intersection related),Daylight,FREMONT AVE N AND FREMONT PL N,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2622532.pdf,2622532,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6215028,10486,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-323485
115363,"""(47.53445065600005, -122.37661323299994)""",55597,55597,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77181907.bmp,132,,,0,,09/25/2006 07:00:00 AM +0000,9/25/2006 18:30,1,,Driveway Junction,Daylight,35TH AVE SW BETWEEN SW AUSTIN ST AND SW IDA ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2613579.pdf,2613579,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6268035,5468,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-406341
115408,"""(47.65585828400003, -122.31979632499997)""",55980,55980,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32187700.bmp,0,,,0,,08/25/2006 07:00:00 AM +0000,8/25/2006 13:53,1,27132,At Intersection (intersection related),Daylight,8TH AVE NE AND NE 40 UPPER ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2624776.pdf,2624776,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6237013,8305,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-358309
115412,"""(47.643153932000075, -122.30204704299996)""",55979,55979,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78185500.bmp,0,,,0,,07/06/2006 07:00:00 AM +0000,7/6/2006,1,28342,At Intersection (intersection related),Daylight,24TH AVE E AND E ROANOKE ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2620402.pdf,2620402,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6187002,14735,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast,0,0,0,N,06-278004
115421,"""(47.54959667900005, -122.28733633999997)""",55977,55977,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55235500.bmp,625,,,0,,07/07/2006 07:00:00 AM +0000,7/7/2006,1,,Mid-Block (not related to intersection),Daylight,M L KING JR WR WAY S BETWEEN S ORCAS ST AND S RAYMOND ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2615855.pdf,2615855,Dry,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",6188002,486025,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-279294
115459,"""(47.60872335300007, -122.33531971899998)""",55694,55694,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88218900.bmp,213,,,0,,04/10/2006 07:00:00 AM +0000,4/10/2006 7:55,1,,Mid-Block (but intersection related),Daylight,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2108674.pdf,2108674,Dry,21,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",6100003,6129,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast,0,0,0,N,06-143263
115522,"""(47.61388302300003, -122.35309719799994)""",55544,55544,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44514500.bmp,304,,,0,,05/03/2006 07:00:00 AM +0000,5/3/2006,1,,Driveway Junction,Daylight,ALASKAN WAY BETWEEN VINE ST AND CLAY ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2070030.pdf,2070030,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,6123001,8732,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,05-175914
115606,"""(47.60709669000005, -122.30893627699999)""",56046,56046,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54185500.bmp,338.5,,,0,,05/12/2006 07:00:00 AM +0000,5/12/2006 16:00,1,,Mid-Block (not related to intersection),Daylight,18TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\1796415.pdf,1796415,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6132002,2535,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06 190754
115615,"""(47.609780570000055, -122.33935700699999)""",55796,55796,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\43184400.bmp,213,,,0,,01/04/2006 08:00:00 AM +0000,1/4/2006,1,,Driveway Junction,Daylight,2ND AVE BETWEEN PIKE ST AND PINE ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2191866.pdf,2191866,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6004002,2758,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-004487
115627,,56049,56049,Alley,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11221100.bmp,,,,0,,05/09/2006 07:00:00 AM +0000,5/9/2006,1,,Mid-Block (not related to intersection),Daylight,,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2401876.pdf,2401876,Dry,22,"MOTOR VEHICLE STRUCK PEDALCYCLIST, RIGHT SIDE SIDESWIPE",6129006,,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-186374
115639,"""(47.615254391000065, -122.318159434)""",55923,55923,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78187700.bmp,0,,,0,,03/01/2006 08:00:00 AM +0000,3/1/2006,1,29739,At Intersection (intersection related),Dark - Street Lights On,11TH AVE AND E PINE ST,0,1,Y,3,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2070678.pdf,2070678,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6060009,1383,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06 86593
115702,"""(47.626877027000035, -122.32921630899995)""",55640,55640,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185500.bmp,0,,,0,,10/30/2006 08:00:00 AM +0000,10/30/2006 19:47,1,29097,At Intersection (intersection related),Dark - Street Lights On,ALOHA ST AND EASTLAKE AVE E,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2616916.pdf,2616916,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6303005,10169,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-462525
115789,"""(47.661259253000026, -122.30951223599999)""",55096,55096,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77181100.bmp,0,,,0,,02/08/2006 08:00:00 AM +0000,2/8/2006,1,26092,At Intersection (intersection related),Daylight,17TH NB AVE NE AND NE 45TH ST,0,1,,3,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2185192.pdf,2185192,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6039002,2517,0,2,Injury Collision,,45,Bicycle,Matched,0,2,Clear or Partly Cloudy,0,0,0,N,06 055350
115822,"""(47.65082920700007, -122.36087725499999)""",55472,55472,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\75183300.bmp,0,,,0,,06/15/2006 07:00:00 AM +0000,6/15/2006 7:12,1,26688,At Intersection (intersection related),Daylight,3RD AVE W AND W NICKERSON ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2108749.pdf,2108749,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6166006,4570,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-242236
115848,"""(47.60729905800008, -122.33708679799997)""",55473,55473,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44514300.bmp,0,,,0,,06/14/2006 07:00:00 AM +0000,6/14/2006 8:10,1,29603,At Intersection (intersection related),Daylight,2ND AVE AND UNIVERSITY ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2188128.pdf,2188128,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,6165009,2756,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06 240577
115924,"""(47.63863285800005, -122.37614859799999)""",55453,55453,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185500.bmp,0,,,0,Y,09/06/2006 07:00:00 AM +0000,9/6/2006,1,27932,At Intersection (intersection related),Daylight,15TH AVE W AND W BOSTON ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\2608888.pdf,2608888,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",6249003,2189,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy,0,0,0,N,06-377142
115943,"""(47.70943603900008, -122.30098650399998)""",55058,55058,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00640000.bmp,380,,,0,,09/23/2006 07:00:00 AM +0000,9/23/2006 17:20,1,,Mid-Block (not related to intersection),Daylight,LAKE CITY WAY NE BETWEEN NE 110TH ST AND NE NORTHGATE WAY,1,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\C674674.pdf,C674674,Unknown,64,PEDALCYCLIST STRUCK PEDESTRIAN,6266038,11165,0,2,Injury Collision,,45,Bicycle,Matched,0,0,Unknown,0,0,0,N,
